date,open,high,low,close,volume
2021-05-21,3510.8353,3518.3769,3479.6744,3486.5569,28382628500
2021-05-24,3486.2711,3498.3037,3469.8746,3497.2821,28950924200
2021-05-25,3502.5390,3584.5774,3502.4429,3581.3418,34124112700
2021-05-26,3586.8388,3603.4881,3585.3695,3593.3570,34198028800
2021-05-27,3585.7337,3626.3584,3579.2601,3608.8507,30955148600
2021-05-28,3610.7668,3622.1801,3582.3580,3600.7844,34920883000
2021-05-31,3600.0702,3615.6568,3580.6524,3615.4773,33152377000
2021-06-01,3608.5978,3626.0737,3581.9115,3624.7138,35281141300
2021-06-02,3626.3283,3629.2896,3584.5955,3597.1379,34855842000
2021-06-03,3595.4215,3618.5067,3584.2054,3584.2121,35423303100
2021-06-04,3565.4716,3618.8001,3561.8907,3591.8447,33089303800
2021-06-07,3597.1413,3600.3759,3581.8988,3599.5410,30371867700
2021-06-08,3598.7527,3621.5227,3563.2503,3580.1063,30449147000
2021-06-09,3576.8015,3598.7082,3572.6364,3591.3965,29832329600
2021-06-10,3587.5282,3624.3433,3584.1332,3610.8590,31817480800
2021-06-11,3614.1134,3614.4038,3587.1491,3589.7481,36055497000
2021-06-15,3587.4658,3592.9465,3547.1870,3556.5590,34916856600
2021-06-16,3556.7139,3561.0921,3513.5592,3518.3292,31259730600
2021-06-17,3508.3170,3534.1976,3507.3535,3525.6042,27722991800
2021-06-18,3520.4966,3535.6221,3503.1833,3525.0968,29670858500
2021-06-21,3515.5006,3540.2959,3504.0075,3529.1826,28089827700
2021-06-22,3539.7876,3560.1946,3536.8120,3557.4120,30753639900
2021-06-23,3559.3988,3577.4661,3549.8482,3566.2199,31070951800
2021-06-24,3568.5758,3570.4874,3548.8161,3566.6539,33544075400
2021-06-25,3567.3772,3614.2981,3564.5199,3607.5618,34608783200
2021-06-28,3612.2469,3614.3574,3594.2174,3606.3722,32127497400
2021-06-29,3601.6772,3601.8265,3570.5253,3573.1779,30607117800
2021-06-30,3572.6236,3594.1185,3569.5010,3591.1970,26816281800
2021-07-01,3600.5464,3607.7049,3573.9374,3588.7816,29188319200
2021-07-02,3569.8919,3569.8919,3514.3386,3518.7595,29194554800
2021-07-05,3516.9228,3534.3222,3510.5781,3534.3222,28809483700
2021-07-06,3533.1304,3538.3470,3496.9276,3530.2589,31407021100
2021-07-07,3508.5901,3557.8790,3504.4723,3553.7155,31883918900
2021-07-08,3557.2177,3558.6772,3521.0579,3525.5039,35087785700
2021-07-09,3512.2334,3529.3098,3485.0543,3524.0881,34988431700
2021-07-12,3545.1977,3565.0321,3527.3927,3547.8362,40363955800
2021-07-13,3547.5897,3567.4813,3542.8154,3566.5225,36241671100
2021-07-14,3560.8281,3560.8281,3525.4938,3528.5011,37222172200
2021-07-15,3519.0630,3565.9347,3514.2580,3564.5902,36325916400
2021-07-16,3559.5260,3565.9992,3537.7288,3539.3038,36601477900
2021-07-19,3530.4932,3544.8793,3506.3423,3539.1225,33676094600
2021-07-20,3515.0718,3538.6361,3509.1916,3536.7905,29378059400
2021-07-21,3543.0534,3569.0898,3543.0534,3562.6611,33897874800
2021-07-22,3563.6608,3576.4732,3558.2933,3574.7344,38106705400
2021-07-23,3571.7152,3571.8541,3541.5101,3550.3964,44642124600
2021-07-26,3538.0143,3538.0143,3424.7424,3467.4409,44288220300
2021-07-27,3467.4473,3483.8738,3380.2763,3381.1833,46907544300
2021-07-28,3355.8189,3385.5360,3312.7206,3361.5895,39582541900
2021-07-29,3403.8383,3416.6071,3382.5710,3411.7240,34456942800
2021-07-30,3398.1960,3404.8813,3370.4506,3397.3574,38144095600
2021-08-02,3385.6902,3464.2914,3367.6430,3464.2854,43292787100
2021-08-03,3446.7841,3470.6571,3435.4619,3447.9914,40069808100
2021-08-04,3442.9368,3477.5972,3440.7835,3477.2186,34874421800
2021-08-05,3461.7185,3486.1572,3449.3885,3466.5491,34843692200
2021-08-06,3465.4842,3466.3904,3436.9317,3458.2277,33682440000
2021-08-09,3441.7502,3502.8410,3438.7030,3494.6348,34991009400
2021-08-10,3488.6642,3529.9309,3477.0641,3529.9309,34511299200
2021-08-11,3527.1093,3544.0941,3524.0444,3532.6213,38378355400
2021-08-12,3522.7238,3538.3960,3513.4457,3524.7374,38107459300
2021-08-13,3514.4671,3540.0799,3500.7995,3516.2989,37818728200
2021-08-16,3514.3445,3537.8500,3510.8976,3517.3447,39109972100
2021-08-17,3512.1090,3531.7249,3438.1233,3446.9760,42288580400
2021-08-18,3442.3472,3487.4364,3437.6908,3485.2859,38920375600
2021-08-19,3475.2980,3480.4598,3446.0146,3465.5546,38238303100
2021-08-20,3442.5062,3453.1531,3394.9723,3427.3338,39113691800
2021-08-23,3436.7963,3481.2543,3436.6706,3477.1321,38472744000
2021-08-24,3482.2658,3522.6973,3481.1409,3514.4710,43023646300
2021-08-25,3517.9151,3540.3948,3510.0664,3540.3837,45004701900
2021-08-26,3537.3139,3537.3155,3499.4529,3501.6643,50290314700
2021-08-27,3494.4176,3530.1927,3493.3750,3522.1567,45534590600
2021-08-30,3535.0727,3539.4940,3512.9929,3528.1512,51278571600
2021-08-31,3519.0245,3543.9402,3496.3891,3543.9402,52420505600
2021-09-01,3543.8663,3582.3236,3514.6744,3567.1008,66727630500
2021-09-02,3559.9025,3597.3656,3557.6769,3597.0426,57268403900
2021-09-03,3602.7421,3613.9480,3569.3989,3581.7344,61453235300
2021-09-06,3580.1413,3626.2865,3580.1413,3621.8593,52171327600
2021-09-07,3621.7099,3681.9254,3615.1444,3676.5866,54772187500
2021-09-08,3673.4023,3695.3204,3660.9998,3675.1865,58643619300
2021-09-09,3666.8246,3693.4499,3662.1633,3693.1296,60481033000
2021-09-10,3691.1856,3722.8732,3681.6415,3703.1103,63520043300
2021-09-13,3699.2534,3716.8315,3692.8157,3715.3723,55748401900
2021-09-14,3709.6336,3723.8451,3655.6341,3662.6015,56495238600
2021-09-15,3651.1583,3677.5265,3638.3225,3656.2232,47497000100
2021-09-16,3664.8410,3677.9198,3606.7276,3607.0922,54674147400
2021-09-17,3595.2715,3620.9575,3569.2707,3613.9663,51685021000
2021-09-22,3563.2074,3629.4539,3560.5033,3628.4897,47229605300
2021-09-23,3651.2661,3670.9542,3632.2822,3642.2204,53499548600
2021-09-24,3637.8677,3651.4294,3607.7919,3613.0673,50730477200
2021-09-27,3625.9597,3640.8077,3559.9154,3582.8307,51080279500
2021-09-28,3577.8859,3610.9170,3568.8189,3602.2184,44416880700
2021-09-29,3573.5178,3573.5178,3518.0477,3536.2944,45251115100
2021-09-30,3541.9283,3572.4259,3541.9283,3568.1668,39562962600
2021-10-08,3609.0874,3612.5539,3571.7338,3592.1666,40716114800
2021-10-11,3600.3569,3614.6988,3586.7487,3591.7087,39436115900
2021-10-12,3581.2967,3583.6391,3515.1408,3546.9362,40539374800
2021-10-13,3543.4918,3569.1332,3515.6481,3561.7623,32505066700
2021-10-14,3555.1085,3569.6864,3547.1820,3558.2795,29496919600
2021-10-15,3551.9874,3578.7661,3542.6932,3572.3662,32029298400
2021-10-18,3571.0482,3571.0482,3539.4779,3568.1379,34095061600
2021-10-19,3562.2955,3596.7875,3560.6221,3593.1533,33419765200
2021-10-20,3583.2364,3596.0499,3574.2957,3587.0009,34424500800
2021-10-21,3590.0496,3610.9602,3576.3547,3594.7831,35231086700
2021-10-22,3594.7457,3607.5776,3578.7602,3582.6036,35315720300
2021-10-25,3574.2631,3611.0908,3564.2059,3609.8626,32119681600
2021-10-26,3612.8332,3625.0156,3589.7060,3597.6377,33727829100
2021-10-27,3589.8573,3589.8573,3553.1277,3562.3052,35062094000
2021-10-28,3548.7021,3552.0419,3509.4872,3518.4166,37817166600
2021-10-29,3519.3276,3547.3361,3502.8013,3547.3361,35880937700
2021-11-01,3530.3963,3556.5900,3519.2901,3544.4795,38225132500
2021-11-02,3543.3827,3559.0478,3477.6640,3505.6283,41756317300
2021-11-03,3501.1051,3512.6089,3480.4877,3498.5368,30660766900
2021-11-04,3505.8944,3527.9517,3503.0059,3526.8657,31944082900
2021-11-05,3520.2073,3525.8723,3491.4565,3491.5677,35453356500
2021-11-08,3491.9709,3507.2744,3484.2399,3498.6308,29818372200
2021-11-09,3507.1075,3514.9512,3489.0431,3507.0018,28731598900
2021-11-10,3498.9445,3498.9445,3448.4378,3492.4616,30703070800
2021-11-11,3486.4510,3534.1991,3482.8291,3532.7858,32208795700
2021-11-12,3534.1512,3543.6480,3527.3896,3539.1002,30868335400
2021-11-15,3542.9034,3550.4438,3521.2924,3533.3026,31301761200
2021-11-16,3530.4575,3549.7654,3517.8065,3521.7867,31039990900
2021-11-17,3518.5646,3537.5125,3513.5230,3537.3662,27673567100
2021-11-18,3531.4923,3537.9758,3513.1136,3520.7106,31242692700
2021-11-19,3519.2758,3561.9127,3517.6514,3560.3734,31798997600
2021-11-22,3562.7628,3585.1876,3562.7505,3582.0797,33000938500
2021-11-23,3580.5058,3598.3749,3577.3608,3589.0894,36001159300
2021-11-24,3590.0189,3602.7354,3575.2884,3592.7025,33677524600
2021-11-25,3593.3883,3597.1478,3579.5333,3584.1788,30645151800
2021-11-26,3576.1136,3576.1136,3554.8798,3564.0894,30100006600
2021-11-29,3528.6720,3563.6770,3526.3551,3562.6968,33361833100
2021-11-30,3570.7468,3582.1150,3546.3618,3563.8872,34918793800
2021-12-01,3561.8860,3576.8853,3558.6910,3576.8853,32987351700
2021-12-02,3573.2468,3586.8670,3567.1370,3573.8358,35404152400
2021-12-03,3576.4496,3608.4698,3573.2135,3607.4322,37755104800
2021-12-06,3615.2356,3626.1257,3586.8052,3589.3061,41867674300
2021-12-07,3611.2170,3614.2228,3572.5688,3595.0882,40384259400
2021-12-08,3602.8240,3637.7150,3591.9857,3637.5675,36103665700
2021-12-09,3641.1579,3688.3968,3638.7022,3673.0412,43191815700
2021-12-10,3654.3684,3667.8547,3651.3525,3666.3479,41998880100
2021-12-13,3686.9368,3708.9424,3678.0583,3681.0820,42409200900
2021-12-14,3669.8067,3671.6784,3654.6561,3661.5253,36217193400
2021-12-15,3655.0489,3668.4016,3645.2425,3647.6303,37747766700
2021-12-16,3648.9271,3675.0160,3644.6646,3675.0160,38132950700
2021-12-17,3670.2578,3673.6535,3631.6605,3632.3638,40848783700
2021-12-20,3620.0371,3643.9537,3589.3603,3593.6019,42385141000
2021-12-21,3591.4519,3627.0884,3591.4519,3625.1251,40818434800
2021-12-22,3632.6763,3635.8992,3616.5477,3622.6178,39482517700
2021-12-23,3625.4695,3643.5459,3618.0480,3643.3391,38292573400
2021-12-24,3645.3948,3648.9556,3612.0673,3618.0535,39034762500
2021-12-27,3613.0469,3632.1880,3601.9351,3615.9741,32923529300
2021-12-28,3619.6419,3631.0766,3607.3643,3630.1115,31620224200
2021-12-29,3630.9159,3630.9159,3596.3225,3597.0002,30513176600
2021-12-30,3596.4921,3628.9177,3595.4957,3619.1886,30783929100
2021-12-31,3626.2420,3642.8430,3624.9419,3639.7754,32968193200
2022-01-04,3649.1510,3651.8924,3610.0922,3632.3289,40502776900
2022-01-05,3628.2634,3628.2634,3583.4668,3595.1761,42390202800
2022-01-06,3581.2184,3594.4890,3559.8803,3586.0792,37154054300
2022-01-07,3588.9851,3607.2316,3577.0976,3579.5427,43630696100
2022-01-10,3572.7434,3593.5187,3555.1255,3593.5187,35622261000
2022-01-11,3589.9043,3602.1454,3562.7541,3567.4409,35976186300
2022-01-12,3578.1629,3599.4993,3572.0965,3597.4321,34313295600
2022-01-13,3601.0265,3601.0725,3555.1576,3555.2585,36936836500
2022-01-14,3544.0652,3548.4204,3519.3222,3521.2559,37693702400
2022-01-17,3522.0851,3546.0853,3519.4257,3541.6660,31288673300
2022-01-18,3541.8899,3579.3126,3531.3295,3569.9144,37714643500
2022-01-19,3567.6309,3578.7348,3541.6619,3558.1796,33323526900
2022-01-20,3556.2262,3576.2594,3540.5545,3555.0629,37950984600
2022-01-21,3546.7495,3547.0003,3514.8853,3522.5679,32653488000
2022-01-24,3508.2441,3531.6081,3500.1391,3524.1050,28026834200
2022-01-25,3509.2847,3519.8334,3433.0612,3433.0612,32735381300
2022-01-26,3442.6916,3462.1233,3417.7585,3455.6679,27512282800
2022-01-27,3456.1021,3456.3630,3392.0154,3394.2474,28060653400
2022-01-28,3407.5933,3417.0453,3356.5558,3361.4397,29085525700
2022-02-07,3407.7621,3434.0256,3407.7621,3429.5809,32048521100
2022-02-08,3428.5424,3453.1863,3390.4578,3452.6288,36609386500
2022-02-09,3450.8180,3484.7390,3444.0848,3479.9458,35024993600
2022-02-10,3481.9101,3488.8552,3464.2169,3485.9071,35566626700
2022-02-11,3472.2757,3500.1471,3459.3299,3462.9479,36135609000
2022-02-14,3451.8468,3457.2645,3415.4463,3428.8821,31527444800
2022-02-15,3428.0447,3447.4917,3421.6403,3446.0885,27555932200
2022-02-16,3457.0730,3475.0576,3453.8014,3465.8305,27499391300
2022-02-17,3464.2091,3480.9719,3454.2767,3468.0354,29726268200
2022-02-18,3451.6318,3490.7573,3447.0273,3490.7573,29514996300
2022-02-21,3488.4057,3492.1994,3471.6858,3490.6123,30154174000
2022-02-22,3473.2874,3473.3931,3437.6717,3457.1460,32627948400
2022-02-23,3458.5139,3490.7633,3458.1795,3489.1465,32560489500
2022-02-24,3474.3692,3486.9773,3400.2136,3429.9564,48835490100
2022-02-25,3445.3361,3480.1756,3440.9339,3451.4061,37754255600
2022-02-28,3450.3155,3462.3064,3425.5162,3462.3064,34583838800
2022-03-01,3471.3646,3491.1317,3465.7154,3488.8347,32600166200
2022-03-02,3478.2925,3486.6206,3466.9999,3484.1916,32936768400
2022-03-03,3495.9280,3500.2872,3473.3376,3481.1125,41259428900
2022-03-04,3459.9845,3474.8816,3437.6964,3447.6490,39352658100
2022-03-07,3438.5602,3438.5602,3360.7393,3372.8552,39358899900
2022-03-08,3372.5546,3383.6326,3287.3412,3293.5301,41592676600
2022-03-09,3303.7060,3321.4811,3147.6768,3256.3884,46628556900
2022-03-10,3312.1789,3326.5827,3291.2352,3296.0922,37833637600
2022-03-11,3259.3227,3315.6603,3217.4185,3309.7467,38406712700
2022-03-14,3271.8902,3297.7973,3223.5328,3223.5328,33796868700
2022-03-15,3192.3637,3196.9161,3063.9652,3063.9652,46503716400
2022-03-16,3107.6690,3177.7882,3023.3045,3170.7103,44466718900
2022-03-17,3215.0105,3260.1673,3202.9337,3215.0445,42081345800
2022-03-18,3207.1522,3260.7829,3197.3578,3251.0724,37303561100
2022-03-21,3255.6152,3267.4982,3223.3892,3253.6857,35422848800
2022-03-22,3249.5428,3279.1127,3239.5323,3259.8619,36119615800
2022-03-23,3264.7923,3279.8868,3251.9817,3271.0325,34987537000
2022-03-24,3256.0573,3266.8866,3236.6592,3250.2644,32900665400
2022-03-25,3247.1568,3257.1061,3211.6445,3212.2399,34002000600
2022-03-28,3185.1668,3230.2153,3159.8348,3214.5027,34499487300
2022-03-29,3216.0118,3229.1766,3196.4553,3203.9393,31627364900
2022-03-30,3217.5921,3266.5959,3216.3023,3266.5959,36675367700
2022-03-31,3256.1369,3272.0400,3246.0630,3252.2029,39843993400
2022-04-01,3234.6680,3287.2285,3226.2965,3282.7166,37821046000
2022-04-06,3269.4270,3288.1080,3255.6894,3283.4261,42964277900
2022-04-07,3267.8103,3290.2561,3236.4791,3236.6951,40262666000
2022-04-08,3239.8767,3257.0938,3208.3521,3251.8502,41382679900
2022-04-11,3239.8550,3239.8550,3156.5066,3167.1259,42416018500
2022-04-12,3165.1197,3214.5359,3140.8998,3213.3295,41832192300
2022-04-13,3199.7972,3225.4670,3183.5330,3186.8244,39115692500
2022-04-14,3203.6337,3240.0014,3200.2346,3225.6412,37124234400
2022-04-15,3210.6996,3229.8655,3200.1332,3211.2448,40784208200
2022-04-18,3185.9428,3204.0274,3166.9782,3195.5240,34736512300
2022-04-19,3192.0924,3207.8276,3174.7138,3194.0287,33994410400
2022-04-20,3189.8912,3191.8315,3142.0485,3151.0498,36204703700
2022-04-21,3138.4276,3160.8994,3069.6809,3079.8077,39193469400
2022-04-22,3058.4044,3105.6552,3049.3555,3086.9193,34200056300
2022-04-25,3034.2667,3043.8156,2928.5096,2928.5118,43360610800
2022-04-26,2930.4532,2957.6800,2878.2563,2886.4257,40161515400
2022-04-27,2866.8161,2959.1781,2863.6497,2958.2820,42306019100
2022-04-28,2945.8109,2991.5101,2936.7941,2975.4848,37537177500
2022-04-29,2986.0606,3048.4941,2968.3340,3047.0624,42393279400
2022-05-05,3044.8491,3082.2295,3042.1155,3067.7587,38307287500
2022-05-06,3011.3187,3030.6926,2992.7152,3001.5605,34326421800
2022-05-09,2990.1990,3015.9425,2983.6119,3004.1409,29206155600
2022-05-10,2965.7759,3043.7789,2957.3968,3035.8442,37066098000
2022-05-11,3035.3893,3100.8998,3034.6745,3058.7027,42399191200
2022-05-12,3044.7997,3072.1574,3032.9452,3054.9940,34444047700
2022-05-13,3068.0331,3086.0957,3059.2527,3084.2845,33173785200
2022-05-16,3100.5500,3102.5770,3063.3977,3073.7488,33810849200
2022-05-17,3076.4982,3093.6965,3057.6406,3093.6965,33035653700
2022-05-18,3095.8862,3105.8419,3071.3050,3085.9768,31503792300
2022-05-19,3046.7104,3096.9648,3042.6742,3096.9648,33660074900
2022-05-20,3107.0941,3146.5673,3107.0941,3146.5673,37233663600
2022-05-23,3150.4898,3150.5093,3127.8986,3146.8573,35337632500
2022-05-24,3149.0590,3153.1299,3070.9272,3070.9272,41631215800
2022-05-25,3070.1702,3107.6279,3069.9459,3107.4641,34225922700
2022-05-26,3111.4817,3133.2767,3079.4812,3123.1079,37030551800
2022-05-27,3135.0315,3151.0470,3112.5443,3130.2394,35946386600
2022-05-30,3141.9560,3150.8923,3123.1495,3149.0607,34936228500
2022-05-31,3149.9443,3188.6026,3142.0044,3186.4271,37452326500
2022-06-01,3179.6949,3190.6094,3160.0399,3182.1566,36566443200
2022-06-02,3170.3055,3197.2818,3163.7555,3195.4580,36177063200
2022-06-06,3196.9552,3237.0710,3181.6470,3236.3719,42202783500
2022-06-07,3235.4160,3253.0930,3222.6354,3241.7635,40220322000
2022-06-08,3245.0173,3266.6298,3216.0148,3263.7934,43418327000
2022-06-09,3259.4899,3270.5571,3223.4751,3238.9543,42272837200
2022-06-10,3214.1848,3286.6195,3210.8083,3284.8341,43986573000
2022-06-13,3256.2750,3272.9906,3229.3089,3255.5511,43857831200
2022-06-14,3224.2141,3289.1343,3195.8192,3288.9066,45038818700
2022-06-15,3289.1036,3358.5453,3288.8512,3305.4066,55058413100
2022-06-16,3306.8353,3319.6890,3277.5306,3285.3845,43322086800
2022-06-17,3265.5124,3323.2797,3262.8936,3316.7857,39530070000
2022-06-20,3315.7833,3333.9025,3292.9279,3315.4302,41346041000
2022-06-21,3313.7874,3329.3900,3279.8269,3306.7186,39445689100
2022-06-22,3309.1184,3311.0209,3266.5427,3267.2016,37552978200
2022-06-23,3269.0545,3320.1487,3262.2939,3320.1487,40061421100
2022-06-24,3324.7360,3356.7145,3322.9496,3349.7470,39081973400
2022-06-27,3364.0030,3393.3091,3364.0030,3379.1852,41411773800
2022-06-28,3377.6793,3412.1017,3358.8666,3409.2103,41205651600
2022-06-29,3399.6779,3414.6467,3358.4676,3361.5177,44057355900
2022-06-30,3358.9338,3417.0085,3358.9338,3398.6161,38124317800
2022-07-01,3400.2616,3404.0523,3378.3621,3387.6373,35048929900
2022-07-04,3381.8194,3405.6185,3364.0947,3405.4267,35773791900
2022-07-05,3411.1297,3424.8366,3372.0623,3404.0252,41169967200
2022-07-06,3391.0265,3391.0265,3333.0965,3355.3497,38463004700
2022-07-07,3353.1283,3375.8595,3332.3092,3364.3980,33440020200
2022-07-08,3380.3686,3386.3149,3354.1209,3356.0778,32292107200
2022-07-11,3341.1016,3341.1016,3297.0050,3313.5840,34266919300
2022-07-12,3307.2211,3319.2512,3277.0794,3281.4665,33460053900
2022-07-13,3279.6025,3297.0185,3266.4811,3284.2918,33184566900
2022-07-14,3277.4545,3299.2512,3261.4934,3281.7440,35592643200
2022-07-15,3261.3826,3288.9198,3228.0609,3228.0609,38015637100
2022-07-18,3235.0881,3278.4715,3226.2315,3278.1033,34834602200
2022-07-19,3278.7221,3283.9295,3256.0152,3279.4313,31565191800
2022-07-20,3291.5507,3308.3472,3287.7441,3304.7243,30151512300
2022-07-21,3297.6614,3300.5345,3272.0012,3272.0012,33235870700
2022-07-22,3276.1966,3293.6439,3246.7313,3269.9739,30069006600
2022-07-25,3269.7070,3273.1836,3243.0311,3250.3880,27124574400
2022-07-26,3254.1852,3282.4133,3246.0440,3277.4356,25946867600
2022-07-27,3271.7825,3282.5739,3265.7267,3275.7553,24913148500
2022-07-28,3287.5019,3305.7057,3277.1078,3282.5758,28805505600
2022-07-29,3282.8114,3294.8045,3246.3677,3253.2382,30733104700
2022-08-01,3246.6161,3264.3041,3225.5533,3259.9585,29220480500
2022-08-02,3231.2621,3231.2621,3155.1866,3186.2664,39417616800
2022-08-03,3188.8906,3217.5496,3159.4570,3163.6741,32488567300
2022-08-04,3179.4278,3190.9992,3155.7039,3189.0391,26089894300
2022-08-05,3195.2274,3228.8863,3184.4549,3227.0267,27468372900
2022-08-08,3218.8511,3237.9693,3214.0826,3236.9337,25426805000
2022-08-09,3235.7351,3248.7718,3227.5394,3247.4318,25960546700
2022-08-10,3242.3622,3253.1662,3217.8065,3230.0200,25758359200
2022-08-11,3243.4716,3281.6654,3237.9041,3281.6654,30060537600
2022-08-12,3275.7700,3288.2233,3272.8406,3276.8877,29993292800
2022-08-15,3268.3653,3286.8910,3261.8151,3276.0870,28710677300
2022-08-16,3278.6756,3295.0226,3271.5703,3277.8847,30359227400
2022-08-17,3282.1008,3295.9976,3263.3483,3292.5260,32612475900
2022-08-18,3286.3669,3289.1415,3270.5584,3277.5438,30169477800
2022-08-19,3275.6229,3286.4911,3258.0637,3258.0784,33353547100
2022-08-22,3249.7046,3278.1655,3247.1870,3277.7943,31453786900
2022-08-23,3274.4270,3284.5963,3262.6331,3276.2234,31656635600
2022-08-24,3279.1716,3281.8752,3212.3860,3215.2033,36614057700
2022-08-25,3223.4645,3248.3505,3199.1242,3246.2481,33619616500
2022-08-26,3250.6276,3266.2737,3232.2766,3236.2226,30992755400
2022-08-29,3203.1022,3240.7275,3198.9960,3240.7275,29701509700
2022-08-30,3240.1835,3243.7460,3212.6346,3227.2203,29431891400
2022-08-31,3216.5257,3232.0158,3184.3936,3202.1378,34440882900
2022-09-01,3196.5367,3214.5583,3181.6256,3184.9797,27466054100
2022-09-02,3189.6439,3198.2812,3173.7929,3186.4781,25045691100
2022-09-05,3183.9460,3199.9118,3172.0394,3199.9118,28067563300
2022-09-06,3207.9330,3244.6353,3203.8161,3243.4466,31886968900
2022-09-07,3232.1368,3253.7671,3227.8225,3246.2943,30101446600
2022-09-08,3245.5570,3253.7005,3233.8007,3235.5862,28168035800
2022-09-09,3241.1809,3266.1974,3236.5078,3262.0542,28382766500
2022-09-13,3272.0492,3278.1659,3259.6644,3263.7972,27618982300
2022-09-14,3224.6783,3250.8024,3221.9609,3237.5419,25519336500
2022-09-15,3248.9721,3254.1789,3174.3899,3199.9187,32520612100
2022-09-16,3189.8265,3191.8265,3126.3972,3126.3977,31647589300
2022-09-19,3122.7549,3135.5565,3101.2207,3115.6019,24911366200
2022-09-20,3127.8356,3140.0252,3114.0368,3122.4058,21994253400
2022-09-21,3116.0065,3129.8245,3091.2966,3117.1774,23297249600
2022-09-22,3098.7682,3125.6797,3092.8189,3108.9096,22114068900
2022-09-23,3106.8055,3124.6583,3072.2409,3088.3695,24305771900
2022-09-26,3067.5689,3102.6544,3048.5143,3051.2260,26269862800
2022-09-27,3056.3917,3094.0389,3048.3650,3093.8618,23273530300
2022-09-28,3089.0975,3089.0975,3044.8640,3045.0668,23009865000
2022-09-29,3067.4727,3076.7615,3026.0792,3041.2046,23003041600
2022-09-30,3042.1664,3054.6129,3021.9309,3024.3905,20411533600
2022-10-10,3026.9354,3029.4478,2968.2810,2974.1454,24340482800
2022-10-11,2978.0617,2986.9116,2953.4953,2979.7926,20863595000
2022-10-12,2976.7168,3025.5055,2934.0922,3025.5055,24801355700
2022-10-13,3008.3016,3036.2485,3004.4963,3016.3561,24968328100
2022-10-14,3035.0341,3084.2724,3035.0341,3071.9868,27730406100
2022-10-17,3060.5176,3087.1944,3052.7149,3084.9423,26260861800
2022-10-18,3094.9272,3099.9182,3074.2162,3080.9574,24563475700
2022-10-19,3073.2616,3081.3903,3044.3777,3044.3777,23089531000
2022-10-20,3029.3028,3070.2648,3013.6929,3035.0504,24473614500
2022-10-21,3038.0358,3055.4157,3026.9603,3038.9291,24525412200
2022-10-24,3034.7458,3064.4211,2965.1675,2977.5554,29808535600
2022-10-25,2969.1560,3001.7150,2944.2607,2976.2830,25555416000
2022-10-26,2977.5643,3028.3478,2977.5643,2999.5036,26868949200
2022-10-27,3005.0373,3017.2629,2981.6889,2982.9029,26560825400
2022-10-28,2967.0221,2974.2360,2908.9831,2915.9257,29253130800
2022-10-31,2893.1962,2926.0150,2885.0894,2893.4829,30199420300
2022-11-01,2899.4985,2969.1995,2896.7572,2969.1995,31980957800
2022-11-02,2960.6465,3019.0486,2954.9478,3003.3699,32507824800
2022-11-03,2981.2038,3003.7207,2977.7162,2997.8057,25934856700
2022-11-04,2996.9971,3081.5903,2996.9971,3070.7964,32980674000
2022-11-07,3062.8590,3088.1927,3054.4571,3077.8170,32056709700
2022-11-08,3077.3056,3078.2760,3047.4624,3064.4928,25652200700
2022-11-09,3064.4633,3073.9183,3046.1881,3048.1676,23563732400
2022-11-10,3031.6915,3047.9803,3022.8506,3036.1318,27037179800
2022-11-11,3099.6500,3117.7419,3070.3007,3087.2926,40960453400
2022-11-14,3100.8669,3121.4056,3075.2152,3083.4013,36178821600
2022-11-15,3081.1349,3135.5903,3074.4982,3134.0778,33147057700
2022-11-16,3133.6504,3145.7526,3115.3453,3119.9804,30342984400
2022-11-17,3110.9649,3115.4351,3087.1737,3115.4347,28702840700
2022-11-18,3116.7291,3126.7107,3096.8858,3097.2432,29995427600
2022-11-21,3078.0569,3085.2426,3056.1703,3085.0444,25604554900
2022-11-22,3084.2328,3118.1197,3076.3214,3088.9426,32756592700
2022-11-23,3084.7403,3108.2438,3075.3241,3096.9073,32615544900
2022-11-24,3104.0955,3113.2392,3084.8554,3089.3096,26748292800
2022-11-25,3085.4611,3111.4214,3077.9671,3101.6932,31143197900
2022-11-28,3055.2899,3080.1843,3034.7045,3078.5485,30581128400
2022-11-29,3096.1126,3152.0027,3096.1126,3149.7478,39144974800
2022-11-30,3141.3992,3158.5732,3137.3687,3151.3353,37271832100
2022-12-01,3187.9899,3198.4088,3164.5348,3165.4711,38701305600
2022-12-02,3160.5789,3170.8980,3149.8406,3156.1442,30781248400
2022-12-05,3181.9155,3213.4395,3177.0642,3211.8144,44739843700
2022-12-06,3200.2750,3224.8220,3195.0788,3212.5334,37359029600
2022-12-07,3204.9352,3226.0817,3188.6705,3199.6194,35411307800
2022-12-08,3196.0156,3206.7151,3187.2566,3197.3499,32096929400
2022-12-09,3197.1183,3212.1059,3182.9068,3206.9502,37334320900
2022-12-12,3195.8680,3196.7247,3176.5752,3179.0417,33338179200
2022-12-13,3179.4354,3187.2035,3171.4827,3176.3255,28582120000
2022-12-14,3178.5542,3189.8350,3168.5925,3176.5253,26562356900
2022-12-15,3177.1995,3179.1000,3158.4515,3168.6478,24302333300
2022-12-16,3156.1349,3175.3526,3151.6089,3167.8576,25977179500
2022-12-19,3165.3092,3170.2552,3096.0981,3107.1150,27851354100
2022-12-20,3098.9532,3100.7477,3061.5098,3073.7659,21883676600
2022-12-21,3078.3312,3085.7951,3060.5542,3068.4105,18906792000
